ID,DATE_DIFF,GENDER,AGE,COUNTRY
iy8tegelq7,0,FEMALE,36.0,US
shfeakizgj,6,FEMALE,21.0,US
c9rvw9m0gc,1,MALE,19.0,CA
2cxj2pj0wu,1,MALE,27.0,GB
i5jit1nk7r,0,FEMALE,24.0,US
eru9vcrvjg,74,FEMALE,43.0,US
l6si1hosko,1,FEMALE,41.0,US
dkhw4ul7s4,1,FEMALE,59.0,US
l02kg1jngy,362,MALE,39.0,US
hhtwqlpls4,2,FEMALE,30.0,FR
dxx81h0k4x,8,MALE,37.0,US
q6bh6sglr2,15,MALE,28.0,US
3rt2ppjvgy,1,MALE,60.0,FR
yqymzx7apk,193,FEMALE,24.0,US
i2nhd1a6pr,79,MALE,47.0,US
veyzyyn1hf,0,MALE,30.0,US
d7ogli2uib,1,FEMALE,27.0,US
aez7cyj3y7,1,FEMALE,38.0,US
8oa05ptbou,1,FEMALE,45.0,US
v8u4fy5mq9,2,MALE,26.0,US
layoydaf1j,5,MALE,55.0,US
yaypzhdwj1,1,FEMALE,56.0,US
yvnji0dnxy,290,FEMALE,27.0,US
nqpvg5sw1e,1,FEMALE,38.0,ES
6wosiy39ha,3,FEMALE,30.0,US
lauok5qid1,1,MALE,40.0,US
zvh9hdsbx3,12,FEMALE,37.0,US
fobk2cv6ai,1,MALE,27.0,US
ufm8bulbtu,1,FEMALE,43.0,US
q07ibwhlgn,2,MALE,38.0,DE
b078yo53sk,317,MALE,28.0,FR
z43w8xik46,11,MALE,37.0,US
ybk0uab5s2,352,FEMALE,22.0,US
j7dxaaytma,59,MALE,21.0,US
hv7ynian36,6,MALE,46.0,IT
k9uc21v3c2,0,MALE,29.0,US
y4rcnlhfj7,0,MALE,28.0,CA
yomw48k7kj,7,FEMALE,52.0,GB
7riasa5xfd,216,MALE,20.0,US
xq6fywkb8x,67,FEMALE,29.0,US
njpv9k61th,11,MALE,32.0,US
pz3wrixw4k,10,FEMALE,39.0,US
8ceu4xx0hv,7,FEMALE,23.0,FR
sfo0xet2r6,0,FEMALE,22.0,US
agbp5gsizw,1,MALE,100.0,US
40vc2cifq2,2,FEMALE,46.0,FR
9e3lppishl,2,MALE,65.0,US
zp72rfswko,0,MALE,40.0,US
otysbctai5,17,MALE,31.0,FR
x21m7gxmkb,2,MALE,34.0,US
8mp2d5lem5,95,MALE,34.0,DE
ktc67u62w1,0,FEMALE,27.0,US
ucg6eq5g1d,0,FEMALE,25.0,US
jzmz9qetcf,0,FEMALE,24.0,FR
lae0o2xejs,10,FEMALE,24.0,US
jo0iht1an9,0,MALE,27.0,US
yuz2kcyxan,5,MALE,36.0,US
8av2rnpaqo,29,FEMALE,19.0,US
2hy0ut3s6z,2,FEMALE,24.0,CA
qpbx3hr3dg,2,FEMALE,40.0,US
amyunvszpc,221,MALE,30.0,US
u0hhq808jd,2,MALE,44.0,IT
024ata8x3d,3,MALE,46.0,US
tidaa4808i,3,FEMALE,23.0,US
unms0ep2vn,0,MALE,51.0,ES
u9jotrn8cu,0,FEMALE,27.0,US
ln74ttbnk6,12,FEMALE,27.0,US
qezqrltsgo,1,MALE,28.0,US
l96qpaay9o,0,FEMALE,27.0,US
0juw7ijgso,1,MALE,25.0,US
pzo4nmi3i7,16,MALE,22.0,ES
epr307jpak,0,MALE,33.0,US
4dzwmu54ly,0,MALE,35.0,US
w9dba7cys2,2,FEMALE,32.0,US
wzf6si32mq,14,FEMALE,39.0,US
qzmnw68aw4,275,FEMALE,27.0,US
1sz39m4led,0,MALE,44.0,US
s92247373t,0,MALE,45.0,US
2cdac1iq7h,14,FEMALE,42.0,US
7uf6pwnv3b,2,FEMALE,30.0,US
zd5za63qa1,228,FEMALE,23.0,US
1whwda4xp5,1,FEMALE,37.0,US
nqnng70bpo,114,MALE,25.0,US
26aspikuz7,1,FEMALE,29.0,US
899l3q98y0,118,FEMALE,30.0,US
g91ni9hj3l,2,MALE,27.0,US
9ii7puvpbr,0,FEMALE,33.0,IT
w19arodpvm,1,FEMALE,43.0,US
adrwgy5m9c,0,MALE,37.0,US
lg5xi23ryr,1,MALE,76.0,NL
p3do9qdpvq,348,FEMALE,57.0,US
dr175476di,2,FEMALE,29.0,US
mf7a669by4,11,MALE,26.0,US
kz5ge1nzql,117,MALE,25.0,US
ctlj5zthy9,248,FEMALE,27.0,US
57bwubi9sa,0,MALE,25.0,FR
8ycheyq9fi,23,MALE,30.0,US
3v8m59u70h,1,MALE,28.0,US
h2838ubf69,48,MALE,22.0,IT
scdft0rqgn,0,MALE,68.0,US
tjwopf0ldp,1,MALE,30.0,US
zvc7yv3rhn,0,MALE,33.0,US
z5mj0za1c5,57,FEMALE,28.0,US
7qfz5pdfmb,6,FEMALE,22.0,US
w49rwtwz3t,2,FEMALE,31.0,US
7esri6omoq,17,MALE,36.0,IT
mah73p96k8,240,MALE,33.0,US
hbhmjltko0,165,FEMALE,29.0,ES
jbqzq8zczs,1,FEMALE,22.0,US
zgmm01blmb,32,FEMALE,43.0,FR
9wb304jo5q,233,FEMALE,46.0,US
593n16ahj3,66,MALE,27.0,FR
9m0uvv4tew,5,FEMALE,43.0,US
luw52ys0io,319,MALE,26.0,US
kbkqumfba2,1,FEMALE,60.0,US
f47wglqq31,0,FEMALE,26.0,US
zdm2ks9gdt,6,FEMALE,28.0,US
ujfb9z3hd1,34,MALE,56.0,GB
3c44d7fzs0,1,MALE,27.0,US
u6331yrq4l,2,FEMALE,26.0,US
293344ky6p,2,FEMALE,30.0,US
k3q3wsmldq,1,MALE,27.0,IT
u9gm3smmar,12,FEMALE,25.0,US
b5ohhojukb,333,MALE,39.0,FR
v4iij8iqlm,0,MALE,48.0,US
pj649wtb14,41,MALE,49.0,FR
2qjqcfg1zc,10,MALE,33.0,US
g5vp76t6mf,2,MALE,24.0,US
xvi4bwf3ab,338,MALE,44.0,US
58fx6f40qg,1,MALE,50.0,US
4635nu64o4,299,MALE,28.0,FR
44tojmttd1,0,FEMALE,23.0,US
klkudrq3ry,321,MALE,31.0,US
38o8irg80x,142,MALE,36.0,US
e1crv4247a,0,MALE,26.0,US
3l8yu9e7ar,362,FEMALE,38.0,US
jt18levsz6,86,FEMALE,30.0,US
qb1zbl4vpd,8,FEMALE,34.0,US
5nzl1kwesd,14,FEMALE,22.0,GB
wizdrnlpt9,0,MALE,47.0,US
3sco1zyl3c,0,MALE,31.0,US
o9dykv0v7c,2,FEMALE,37.0,US
qo9n8f4vwl,17,MALE,41.0,AU
of8b2fo2mb,0,FEMALE,25.0,US
xlrs6mmzcu,200,MALE,23.0,US
01azaxsab3,1,MALE,36.0,US
jm1gwus2cd,2,MALE,27.0,US
17xpmdvvw1,110,MALE,40.0,US
ghtaq5dknr,126,MALE,69.0,IT
okj072d3tt,226,FEMALE,29.0,US
4mnrs32gup,4,FEMALE,24.0,AU
yshvq5vkhu,6,FEMALE,41.0,US
0et252bz38,0,MALE,47.0,US
2pchhry9ur,1,MALE,61.0,US
ze1479l4js,7,FEMALE,33.0,US
r1nh8dmmw9,85,FEMALE,29.0,US
daanxer0pl,2,FEMALE,29.0,GB
ky1jwn24y3,0,MALE,27.0,US
4hyvs4tr7e,3,FEMALE,34.0,CA
ul258t0w55,6,FEMALE,27.0,US
gg3p9gnl40,1,FEMALE,73.0,US
l4au6e9cl4,2,FEMALE,30.0,US
tlsjtu055k,30,MALE,29.0,US
ow5woof5ec,1,MALE,40.0,US
m6c70vymm6,2,FEMALE,23.0,US
f2uqh91y65,2,FEMALE,34.0,US
wlhxxs2goy,1,FEMALE,24.0,ES
ibh77n9yqt,10,MALE,31.0,US
8jfhhvnryt,210,FEMALE,43.0,US
thzysihkbk,241,FEMALE,40.0,US
ep9bpt3zv3,0,MALE,100.0,US
7yxp66e4ph,14,FEMALE,25.0,ES
2vacm3s6kx,316,FEMALE,27.0,US
atpaf43h0a,29,MALE,36.0,US
gvajglp8m4,0,MALE,33.0,US
4oeri8k3xv,0,FEMALE,32.0,US
7d71qme0a9,208,MALE,31.0,US
kjxuqxj60u,2,MALE,34.0,US
wcq38jyzgn,0,MALE,28.0,IT
g0uxbxznum,321,MALE,26.0,NL
xa54mz3chh,0,MALE,47.0,US
425phgzofn,79,MALE,40.0,US
a2z9u0xzs0,30,FEMALE,30.0,US
mtnbt0nbya,0,FEMALE,42.0,US
4dfqrw7okj,0,FEMALE,24.0,US
armuew2nic,29,MALE,24.0,GB
bmzv3n6lsa,49,MALE,24.0,US
gbwe585tgk,113,MALE,27.0,US
raebbk7xfd,15,MALE,37.0,US
oqavsptvvu,0,MALE,53.0,IT
hs8qyi8rj6,345,FEMALE,33.0,US
dcx5fmt2e6,0,MALE,23.0,US
6ts9dm59ey,2,MALE,36.0,US
hhp0schc13,85,FEMALE,25.0,US
54w6eyh06u,69,FEMALE,49.0,US
30rkfbx3hb,0,FEMALE,33.0,US
pu76h28bbz,24,FEMALE,28.0,FR
r7vaflhb5v,2,MALE,30.0,US
lbg8k9nntm,3,FEMALE,63.0,US
0kp5yqtp4u,1,MALE,41.0,DE
bixyw75pdu,304,MALE,49.0,US
f3euh5vltw,1,MALE,42.0,US
55tg850dd1,27,MALE,40.0,US
jokzkuip5l,0,MALE,28.0,US
szwfw798o1,236,MALE,31.0,GB
rbcukp2f0l,2,FEMALE,37.0,FR
332ng4rj50,126,FEMALE,38.0,IT
jkm10v0vk1,2,MALE,27.0,US
7wnlwi777r,0,FEMALE,30.0,US
tgjnudtbpb,6,FEMALE,32.0,US
san5aqfvro,1,MALE,59.0,IT
3qvxcpdgjl,12,MALE,29.0,CA
vm0du8no1i,3,MALE,28.0,US
0azezw1b7z,4,FEMALE,30.0,CA
kkeuu9a2lr,273,MALE,21.0,US
rxtgtc0sdv,143,MALE,44.0,US
bp765r0jpa,1,MALE,31.0,US
zrh9vjrbh4,59,FEMALE,34.0,US
7fytyxcb79,1,FEMALE,65.0,US
bzareedwf8,7,MALE,105.0,GB
ynx042gn4m,0,MALE,30.0,US
tsigfp3x28,8,MALE,31.0,US
pnzcj7r8b0,6,MALE,105.0,NL
7pqkoft8b6,3,MALE,32.0,IT
b8k4wh4kpl,0,FEMALE,36.0,US
ir95zxbjd6,2,FEMALE,40.0,US
92w1dy1pnp,186,MALE,31.0,US
jhgxnumh7a,6,MALE,29.0,US
ftoxyznxaj,1,MALE,26.0,US
s44veusw8y,1,FEMALE,21.0,US
y2z024hfq5,1,MALE,35.0,US
vie5e52xfr,1,MALE,29.0,US
we85m7706l,15,MALE,69.0,PT
ugxuyfw5ha,0,FEMALE,29.0,US
tmbepobijc,0,FEMALE,33.0,US
oexa224qb2,286,FEMALE,34.0,PT
d4cjkdfswi,51,MALE,56.0,US
jfd2b5m8b8,120,FEMALE,37.0,IT
4i4q4ew4kq,2,MALE,61.0,US
zamue4wbx7,311,MALE,30.0,US
m6w6rd0ibe,0,MALE,23.0,US
mihfbij2er,2,MALE,34.0,US
4nzjm21h73,32,MALE,24.0,US
zoutciozmh,128,FEMALE,46.0,US
rqi4d8b5ec,102,MALE,33.0,ES
t27d6f9txa,10,MALE,33.0,FR
77x1oddtc5,2,MALE,39.0,US
nqqkw99f8e,1,FEMALE,21.0,US
my2dub6aq7,2,MALE,21.0,US
l1jtopz0h0,7,FEMALE,42.0,US
ae6ersnh8z,219,FEMALE,33.0,US
8bh0rllurp,145,FEMALE,24.0,US
k2okizebxf,0,FEMALE,30.0,US
06afpo0de6,62,MALE,35.0,US
6t90nqmp5e,101,FEMALE,26.0,US
kj1eb3uhll,215,FEMALE,19.0,US
lldp2q1ucu,18,MALE,49.0,FR
qetmt1h0zh,1,FEMALE,35.0,US
7gu5f4yxnb,16,FEMALE,30.0,US
a51x1z39id,0,MALE,47.0,GB
aqqt26q353,2,FEMALE,23.0,US
6mwlk57snz,89,FEMALE,26.0,FR
dkcj1h8f8d,0,MALE,37.0,US
k065bak95b,75,FEMALE,44.0,US
q5bmhijkbw,0,MALE,36.0,US
0sfbsqsppn,1,FEMALE,22.0,US
0e9370tkdz,0,MALE,23.0,US
ziz0zrvwco,5,FEMALE,29.0,US
pnq62f8gcj,3,MALE,26.0,US
2ql1j8rq49,35,MALE,30.0,US
qpc83d9c1w,0,MALE,25.0,US
dvtj29sk77,47,FEMALE,30.0,US
i8p8lhducv,48,MALE,30.0,IT
cdef3uw98b,7,MALE,33.0,US
mp3belqqpa,3,FEMALE,24.0,IT
sox0mw85kr,6,FEMALE,22.0,US
spwd3rd0r2,0,FEMALE,26.0,IT
5vw7bf8wo4,0,MALE,33.0,US
bmq1hoqurj,3,FEMALE,30.0,US
u8on1s4lvp,307,FEMALE,19.0,US
2070rewm5t,98,FEMALE,30.0,CA
54xq8cuf8a,0,MALE,29.0,US
r5i44ciiys,121,MALE,50.0,NL
wtsi5fle6d,5,MALE,36.0,FR
8hhkkaerow,1,FEMALE,68.0,US
i3bzfzr5gt,3,MALE,28.0,US
b6ooue5pzq,3,FEMALE,27.0,US
rrtji55aho,124,FEMALE,54.0,US
nnst66bm8t,1,FEMALE,60.0,US
npfuwwo8pm,140,MALE,33.0,US
94ipk59dho,0,FEMALE,38.0,US
bxaldxb29c,0,FEMALE,26.0,US
ri6or2bia8,7,FEMALE,34.0,US
97yb9dnlis,1,MALE,27.0,US
lkr76ttk3s,1,FEMALE,40.0,US
h6o0t9tzvg,0,FEMALE,33.0,US
tebb6l4z6q,1,FEMALE,36.0,US
mz8nj9exoc,361,FEMALE,63.0,GB
0n3pkp4kt3,5,FEMALE,33.0,US
9tc3n7cc88,0,FEMALE,37.0,US
o57hqw4yox,83,FEMALE,47.0,US
2p1y4y7te4,0,FEMALE,23.0,US
z5atl31mtq,81,MALE,26.0,NL
jm8k8hfdk3,346,FEMALE,49.0,IT
yx5q3ayzhp,1,MALE,33.0,US
iz63yuxlez,168,FEMALE,34.0,US
pwh9speo1u,125,FEMALE,34.0,US
zi193ablov,0,MALE,23.0,US
4h8qizvgdh,116,FEMALE,23.0,US
fl0qiyjk6i,108,MALE,30.0,US
10c1zp9r3c,4,MALE,27.0,US
cf4khrqlg0,4,FEMALE,36.0,US
jgt994j23h,3,FEMALE,23.0,FR
v1bgsenug2,78,MALE,37.0,ES
kwl0xm2biu,132,FEMALE,26.0,DE
dfn26n2jza,112,MALE,24.0,US
6gfne1vc24,1,FEMALE,30.0,US
8yhkymak6m,1,FEMALE,29.0,US
pav65pbuus,13,FEMALE,22.0,FR
ytf1kf7y9d,1,FEMALE,27.0,US
mu83x9k203,7,MALE,27.0,US
i7j37b50y3,308,FEMALE,25.0,US
hpjtkda83o,5,FEMALE,30.0,CA
v44vwfmujv,0,FEMALE,31.0,NL
fc7fnshiu9,0,MALE,39.0,US
6bcgvpagvp,1,FEMALE,105.0,US
nh12p7cevr,2,MALE,40.0,FR
2gxdfgc1dp,1,MALE,50.0,ES
orqal07i5n,1,FEMALE,29.0,US
fz0pxhgznf,1,MALE,49.0,GB
on5by4qkjf,2,FEMALE,27.0,IT
2etac2j6wi,6,FEMALE,53.0,ES
01kv2ppj25,1,MALE,28.0,US
il8lfnsgad,2,MALE,27.0,US
bwqic53dfw,0,FEMALE,63.0,US
ev04tuqhd6,0,MALE,32.0,US
5j3trfpc5u,0,FEMALE,32.0,US
pag2qqujze,8,MALE,36.0,US
i0gk4eajyi,3,FEMALE,33.0,US
f0bsydebdr,0,FEMALE,27.0,US
0sqq0bxjrv,0,MALE,35.0,US
q2gl7of3am,0,MALE,29.0,US
9yklm8sy9t,0,MALE,26.0,US
puddcqm1rd,0,FEMALE,37.0,IT
cg87nghfws,0,MALE,25.0,CA
bxpuvcmsqb,0,FEMALE,31.0,US
dgik39l423,80,FEMALE,35.0,US
488rzlffz5,148,MALE,22.0,US
vrxf5upap5,8,MALE,35.0,US
bgrcg5oejn,0,MALE,61.0,FR
4hmm6mi1l0,1,FEMALE,42.0,US
wfq5wb0a9i,0,MALE,37.0,US
1axyw1d79a,15,FEMALE,39.0,IT
u4f8vjuaxj,28,FEMALE,29.0,US
pz5hpjrutr,4,MALE,21.0,US
g4chgzoh5u,7,MALE,28.0,US
7cbt8nf73t,120,MALE,43.0,US
0mrh3yi31i,320,FEMALE,20.0,US
x1yvq99n20,11,MALE,57.0,US
707dajx1fu,292,FEMALE,25.0,US
5ok2gedfae,91,FEMALE,34.0,US
rw86ab3yo9,1,FEMALE,33.0,US
wv3rfh3v7t,185,FEMALE,50.0,US
tuhn1tihw2,254,FEMALE,36.0,US
9hnsl9pf0a,139,MALE,53.0,US
3hyu4vaqlq,0,FEMALE,34.0,US
3a9414k70n,120,FEMALE,32.0,US
d240o7qsw5,5,FEMALE,64.0,CA
4urx630ufk,0,FEMALE,45.0,US
3natca52dk,0,MALE,29.0,US
g8m6lm0e0r,2,FEMALE,32.0,ES
wzwx3ab8rm,13,MALE,24.0,IT
njtufhiezd,0,MALE,33.0,US
5ke6tyhwn6,4,MALE,31.0,US
nmr7ox7wzy,0,FEMALE,24.0,US
xks0etci2o,0,FEMALE,30.0,US
wq001z9et7,0,FEMALE,30.0,US
978fi8qwfa,207,FEMALE,55.0,US
llx7yl9peu,1,MALE,36.0,US
afipzlicdm,1,MALE,51.0,US
hckqttt82t,0,FEMALE,26.0,US
gkefyk2z4s,345,FEMALE,24.0,US
u7kmvkmn1v,48,FEMALE,28.0,US
0m424u8man,17,FEMALE,41.0,US
tafzucli9k,12,FEMALE,36.0,US
qf0ti2i4a5,28,FEMALE,41.0,GB
u6ir9jqbiw,26,FEMALE,19.0,US
mvke4bywnq,0,MALE,26.0,US
o381bvq1ha,35,FEMALE,25.0,US
wo86hzzf0x,117,MALE,29.0,US
e74zjx933k,167,MALE,27.0,US
enfnzd4grp,265,MALE,38.0,US
chyquplr7w,1,MALE,26.0,US
4td2cpvyd3,2,FEMALE,59.0,GB
jj60405x2s,5,FEMALE,53.0,FR
cgoxaarx3d,100,MALE,24.0,US
0yxejtzxx8,11,FEMALE,50.0,US
fm6ijgqpaz,77,MALE,42.0,PT
drjj5pcdsl,1,MALE,39.0,US
rgq2443h0v,47,MALE,52.0,US
4ov96nvwhd,20,MALE,21.0,US
45uu5gh23c,3,MALE,23.0,IT
a43z3e9t3f,319,FEMALE,47.0,US
742172yf9v,270,MALE,31.0,US
4pu4ox0m6m,85,MALE,33.0,GB
dnklefr8di,27,MALE,45.0,US
deectbu5pn,327,FEMALE,38.0,US
hi6arowjcw,243,MALE,41.0,US
iw36m6kdai,0,FEMALE,31.0,CA
gy46ut3c0f,8,MALE,105.0,US
1v7noispl2,49,MALE,30.0,US
z8p17pjhrn,2,FEMALE,47.0,US
k0auzjlkno,235,MALE,36.0,US
g0a0a1suxf,1,FEMALE,28.0,US
v5urnd7g90,2,MALE,34.0,US
5hz2e5oeoz,0,MALE,63.0,US
to23yvdlm8,1,FEMALE,36.0,IT
ue9hneg0i5,184,MALE,46.0,US
hprhqvjrch,4,MALE,31.0,US
kk9ziznvme,251,MALE,39.0,FR
nwdthhheww,1,MALE,38.0,ES
kghqqktl8z,47,FEMALE,38.0,US
cp8otwe3v1,0,FEMALE,24.0,US
tghnba6yks,3,FEMALE,64.0,DE
qpsi1nfwjy,0,MALE,25.0,US
e5wbtv3h6p,20,FEMALE,43.0,US
pghfrcbxai,85,FEMALE,33.0,US
7z7k0hvkth,1,MALE,33.0,US
vplxdali9s,350,FEMALE,40.0,US
pr7rya00js,1,FEMALE,26.0,US
hghqcu0qky,0,FEMALE,31.0,US
ib6ie8zetw,3,FEMALE,29.0,US
pe75g6nawa,87,FEMALE,60.0,US
sz5xky2885,11,FEMALE,38.0,US
6pcf159m92,184,FEMALE,24.0,US
7s1oobuapa,1,FEMALE,35.0,US
8s95arnm0x,240,FEMALE,26.0,US
cwla854t5p,0,FEMALE,24.0,FR
4gc92wxa3n,265,FEMALE,27.0,GB
yaakazvu4e,37,MALE,28.0,US
10eq9hhvqj,7,FEMALE,29.0,US
hldfyja4pk,1,FEMALE,48.0,US
aq6vi4rha3,1,MALE,30.0,US
tglpcuf4bz,1,FEMALE,25.0,US
egq6c83z71,4,FEMALE,24.0,US
gwgufi69xj,1,FEMALE,32.0,US
tueujstv2b,1,MALE,32.0,US
nxzpbaxzg7,243,FEMALE,25.0,DE
5m2c4bkcp6,1,MALE,32.0,US
pe62ri11p7,6,FEMALE,23.0,US
tt1ew1sb8x,0,FEMALE,43.0,US
o7aj1jucig,0,FEMALE,38.0,FR
5dpyum2ekm,1,FEMALE,49.0,US
4lu8m5z27l,10,FEMALE,27.0,US
f3ztki3qlh,19,FEMALE,31.0,US
g002y6ii9y,1,FEMALE,22.0,US
g4dcl40lcp,6,FEMALE,30.0,ES
10kjk4dvhn,0,FEMALE,19.0,CA
mcfuh1zoz2,0,MALE,38.0,FR
dkxloy78lx,1,FEMALE,65.0,GB
c8vfb4l56f,269,FEMALE,26.0,US
qb6eyp60bh,0,MALE,20.0,US
owpfb5836a,13,FEMALE,28.0,US
nw55x335z4,65,FEMALE,42.0,US
0ch6tgcdxd,79,MALE,29.0,US
5glk1bnktb,2,MALE,44.0,NL
hw3nx72gc7,0,MALE,54.0,US
hdkwqd7444,10,MALE,31.0,US
70gen9j26m,0,MALE,32.0,CA
j40hiy8k9w,112,FEMALE,37.0,GB
b10fns0vgi,188,MALE,35.0,US
eyzqt48jo7,0,FEMALE,25.0,FR
hi2e6bpxdi,0,MALE,43.0,US
u2c6z8uj7w,0,MALE,24.0,US
cpyndp496w,252,MALE,29.0,US
mufkt8x0kc,4,FEMALE,32.0,US
r6pqfkgjj2,166,FEMALE,31.0,US
nw4q804j8d,5,FEMALE,30.0,US
yfcsv6mmj7,0,FEMALE,63.0,US
q0oqr5fcsx,0,FEMALE,35.0,US
mhagl26lt1,0,MALE,26.0,US
uuq46kkjhp,0,MALE,23.0,ES
h4lzd96o3l,5,FEMALE,44.0,US
qmiec1j7fg,1,MALE,28.0,US
qb9b1crzn4,33,MALE,50.0,US
v4dhlce3qq,1,FEMALE,36.0,FR
ri4c2chawb,7,FEMALE,27.0,CA
nj3fhy31ts,5,MALE,66.0,IT
9kfwfqckrm,3,MALE,19.0,CA
0kg1e3txl2,6,MALE,45.0,US
dg56hcg9ft,0,FEMALE,24.0,FR
ja0a3a9cv1,0,MALE,65.0,US
vrby4v96s3,178,MALE,71.0,US
szmrfibyzz,3,FEMALE,29.0,US
6pdlqz58e0,312,FEMALE,34.0,ES
sxknyn44rs,3,FEMALE,38.0,FR
70araywlqd,75,MALE,25.0,US
t17du4ap4a,2,FEMALE,25.0,US
207lrdjkkm,0,MALE,51.0,US
gnxtwvx304,0,FEMALE,28.0,US
6uy9uwwq9v,1,FEMALE,24.0,US
107gtbgw9i,0,MALE,31.0,US
njn8wstteq,0,FEMALE,35.0,US
opf8lqszn3,241,MALE,24.0,US
b6s0rgeboy,10,MALE,26.0,US
kqlnz71d9b,51,FEMALE,29.0,US
81c2cpa74o,8,MALE,38.0,US
vmgjwz4g00,311,FEMALE,30.0,US
e1ktpxheef,1,MALE,29.0,US
mo7l901jsn,1,MALE,31.0,US
tx5llubppt,2,FEMALE,27.0,IT
piztohxnw5,80,MALE,40.0,US
5zjvwtplwn,315,FEMALE,44.0,US
3x21w8gslv,6,MALE,32.0,IT
xkczlw6860,1,MALE,32.0,US
jj37rgsth3,249,MALE,38.0,US
yulfmoracm,1,FEMALE,29.0,US
yu3romys60,7,MALE,85.0,US
mkfhskyw0t,0,MALE,66.0,US
l2ts5fma7k,6,MALE,45.0,US
p2mz8bnmqq,5,FEMALE,39.0,US
zzcf0y3vxu,0,FEMALE,23.0,US
b18tf9goid,59,MALE,35.0,US
1lbcldv3xd,1,MALE,61.0,US
mtborvnpn6,12,MALE,40.0,US
595trzaqjf,1,MALE,37.0,US
mnmz5e7678,2,FEMALE,32.0,US
wl36y8y7dz,0,FEMALE,35.0,US
4ja6vnx0u3,10,MALE,31.0,US
1m5nj697lt,1,FEMALE,49.0,US
or0t9eokap,76,FEMALE,24.0,US
kbk5juipip,0,FEMALE,32.0,US
3wst79n593,185,FEMALE,34.0,US
xtwqhpsbpk,5,FEMALE,25.0,US
3ilidx9x5o,0,FEMALE,43.0,US
0822dgbe5u,1,MALE,43.0,AU
3pqnassfqr,31,MALE,46.0,IT
wz9y7vj4hu,28,MALE,27.0,US
ululz8jhyh,160,MALE,44.0,US
jl71tixjug,7,MALE,26.0,FR
pvcw1g3kbq,30,FEMALE,58.0,US
z5kfcxtc9o,1,MALE,27.0,US
c3nq15souw,5,FEMALE,36.0,US
is1ll1kjfv,13,MALE,32.0,PT
0cdf1tkxzy,3,MALE,41.0,US
7ipte07izv,0,MALE,32.0,US
96qsfynrn3,27,MALE,26.0,US
4x1hmm43sc,46,FEMALE,34.0,US
l5hxob2pvq,1,MALE,25.0,US
esbcein1k4,3,FEMALE,42.0,US
62dr2b2exs,274,MALE,25.0,US
v1ct3bglsp,0,MALE,38.0,US
p732venuza,0,MALE,26.0,US
ix54sssww4,44,FEMALE,34.0,US
fr36lt1r2f,0,MALE,30.0,US
nx8zv4hkhn,0,MALE,36.0,US
cbu5yjer3a,3,MALE,25.0,CA
71t856pf70,27,MALE,39.0,FR
6laoxd5it7,75,FEMALE,29.0,US
shvsp8iza1,0,MALE,35.0,US
eu4eylrnis,10,FEMALE,28.0,US
266tuu8ngt,1,FEMALE,24.0,US
tf0nfzu3gw,0,FEMALE,36.0,FR
5ykr8kvcul,14,FEMALE,25.0,US
9xs6n6q5kr,0,FEMALE,25.0,US
7rd0gl25gg,4,MALE,32.0,US
59pafc4rzq,117,FEMALE,28.0,IT
2y5d33bq6z,0,FEMALE,26.0,US
9q26lb0xhb,29,FEMALE,35.0,US
p3dlt47h8s,141,FEMALE,25.0,US
pqeko7c5lg,31,MALE,29.0,US
q49jkal4t7,11,MALE,41.0,FR
1nhjvwkubi,1,MALE,27.0,CA
611d1mg7e6,0,MALE,45.0,FR
x447w4khpq,0,FEMALE,19.0,IT
0nma7v1hic,147,FEMALE,38.0,US
awyokgd8z5,122,FEMALE,33.0,US
2vxs451ad7,3,MALE,21.0,US
7aegl5oelj,0,MALE,33.0,US
4ffcpc7hmc,12,FEMALE,36.0,US
aex3n85gtb,1,FEMALE,22.0,IT
mpltrrwjr6,0,MALE,52.0,US
5st2vn53qj,0,MALE,46.0,US
2bz15x4lxr,364,FEMALE,47.0,US
g4rp0vr9ol,0,MALE,47.0,US
0nkj43s838,65,FEMALE,25.0,US
79qdhzrhse,7,FEMALE,57.0,IT
a943yjedf7,8,FEMALE,26.0,IT
pu3ura0n15,1,MALE,42.0,US
t4prv7vgf3,8,FEMALE,23.0,GB
ynweq0vxea,1,MALE,42.0,FR
9wmoi84tsu,154,FEMALE,30.0,US
opyustnebz,1,MALE,28.0,FR
6gyoq3nsp6,0,MALE,33.0,US
utg28n66tf,1,FEMALE,31.0,FR
m1pl6j0sv4,2,FEMALE,23.0,US
5x9he4zm81,1,MALE,27.0,US
m96f2vb16h,61,MALE,32.0,US
0sezvn81xj,0,MALE,40.0,US
warnp7baz2,1,MALE,28.0,US
vpfeybrony,9,FEMALE,25.0,US
kgk2cq8725,332,FEMALE,57.0,US
r0xj9myoxd,1,FEMALE,53.0,US
vzthhyvz11,0,MALE,22.0,US
ezsat9qvau,12,FEMALE,32.0,US
enu49kjri8,32,FEMALE,41.0,US
l27jb49gz6,2,FEMALE,24.0,US
4me139agad,322,MALE,18.0,FR
2s3xkp0mwl,9,MALE,68.0,US
6102jn8833,38,MALE,30.0,US
y9snhnr4gp,1,MALE,39.0,US
nz4wbvk0bo,8,MALE,27.0,US
it74dsb16x,346,MALE,25.0,US
85iuj22mie,2,MALE,33.0,US
fsx7h1txte,4,FEMALE,34.0,US
mplddmovj0,2,FEMALE,30.0,US
nqp465cl93,1,FEMALE,29.0,NL
